Row,Sample,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),First Attempt,Incorrects,Hints,Corrects,Condition,KC,Opportunity
4090,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON_ABCDE,1,(AREA QUESTION1),02/01/1996 00:27,02/01/1996 00:27,02/01/1996 00:27,02/01/1996 00:27,1,.,1,incorrect,1,0,1,.,Non-area formula,56
4091,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON_ABCDE,1,(APOTHEM QUESTION2),02/01/1996 00:27,02/01/1996 00:27,02/01/1996 00:27,02/01/1996 00:27,19,.,19,incorrect,1,0,1,.,Non-area formula,57
4092,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON_ABCDE,1,(SIDE QUESTION3),02/01/1996 00:27,02/01/1996 00:28,02/01/1996 00:28,02/01/1996 00:28,48,48,.,correct,0,0,1,.,Non-area formula,58
4093,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRIANGLE_HEIGHT,1,(HEIGHT QUESTION2),02/01/1996 00:29,02/01/1996 00:29,02/01/1996 00:29,02/01/1996 00:29,1,.,1,incorrect,1,0,1,.,Non-area formula,59
4094,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRIANGLE_BASE,1,(BASE QUESTION3),02/01/1996 00:29,02/01/1996 00:29,02/01/1996 00:29,02/01/1996 00:29,0,0,.,correct,0,0,1,.,Non-area formula,60
4095,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON_ABCDE,2,(AREA QUESTION1),02/01/1996 00:30,02/01/1996 00:30,02/01/1996 00:30,02/01/1996 00:30,0,0,.,correct,0,0,1,.,Non-area formula,61
4096,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON_ABCDE,2,(APOTHEM QUESTION2),02/01/1996 00:30,02/01/1996 00:31,02/01/1996 00:31,02/01/1996 00:31,27,.,27,incorrect,1,0,1,.,Non-area formula,62
4097,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON_ABCDE,2,(SIDE QUESTION3),02/01/1996 00:31,02/01/1996 00:31,02/01/1996 00:31,02/01/1996 00:31,48,.,48,incorrect,1,0,1,.,Non-area formula,63
4098,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON,2,(AREA QUESTION1),02/01/1996 00:32,02/01/1996 00:32,02/01/1996 00:32,02/01/1996 00:32,0,0,.,correct,0,0,1,.,Non-area formula,64
4099,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON,2,(APOTHEM QUESTION2),02/01/1996 00:32,02/01/1996 00:32,02/01/1996 00:32,02/01/1996 00:32,13,.,13,incorrect,1,0,1,.,Non-area formula,65
4100,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON,2,(SIDE QUESTION3),02/01/1996 00:32,02/01/1996 00:33,02/01/1996 00:33,02/01/1996 00:33,29,.,29,incorrect,1,0,1,.,Non-area formula,66
4101,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,2,(AREA QUESTION1),02/01/1996 00:34,02/01/1996 00:34,02/01/1996 00:34,02/01/1996 00:34,0,0,.,correct,0,0,1,.,Non-area formula,67
4102,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,2,(WHITE-AREA QUESTION1),02/01/1996 00:34,02/01/1996 00:34,02/01/1996 00:34,02/01/1996 00:34,8,.,8,incorrect,1,0,1,.,Area formula,17
4103,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,2,(PURPLE-AREA QUESTION1),02/01/1996 00:34,02/01/1996 00:34,02/01/1996 00:34,02/01/1996 00:34,30,.,30,incorrect,1,0,1,.,Area formula,18
4104,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,2,(GREEN-AREA QUESTION1),02/01/1996 00:34,02/01/1996 00:34,02/01/1996 00:34,02/01/1996 00:34,4,4,.,correct,0,0,1,.,Area formula,19
4105,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,2,(AREA QUESTION2),02/01/1996 00:34,02/01/1996 00:34,02/01/1996 00:34,02/01/1996 00:34,8,8,.,correct,0,0,1,.,Non-area formula,68
4106,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,2,(WHITE-AREA QUESTION2),02/01/1996 00:34,02/01/1996 00:35,02/01/1996 00:35,02/01/1996 00:35,8,8,.,correct,0,0,1,.,Area formula,20
4107,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,2,(PURPLE-AREA QUESTION2),02/01/1996 00:35,02/01/1996 00:35,02/01/1996 00:35,02/01/1996 00:35,6,6,.,correct,0,0,1,.,Area formula,21
4108,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,2,(GREEN-AREA QUESTION2),02/01/1996 00:35,02/01/1996 00:35,02/01/1996 00:35,02/01/1996 00:35,3,3,.,correct,0,0,1,.,Area formula,22
4109,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,2,(AREA QUESTION3),02/01/1996 00:35,02/01/1996 00:35,02/01/1996 00:35,02/01/1996 00:35,5,5,.,correct,0,0,1,.,Non-area formula,69
4110,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,2,(WHITE-AREA QUESTION3),02/01/1996 00:35,02/01/1996 00:35,02/01/1996 00:35,02/01/1996 00:35,7,7,.,correct,0,0,1,.,Area formula,23
4111,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,2,(PURPLE-AREA QUESTION3),02/01/1996 00:35,02/01/1996 00:35,02/01/1996 00:35,02/01/1996 00:35,12,12,.,correct,0,0,1,.,Area formula,24
4112,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DESIGNING_A_QUILT,2,(GREEN-AREA QUESTION3),02/01/1996 00:35,02/01/1996 00:35,02/01/1996 00:35,02/01/1996 00:35,3,3,.,correct,0,0,1,.,Area formula,25
4113,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON_ABCDE,3,(AREA QUESTION1),02/01/1996 00:35,02/01/1996 00:35,02/01/1996 00:35,02/01/1996 00:35,1,.,1,incorrect,1,0,1,.,Non-area formula,70
4114,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON_ABCDE,3,(SIDE QUESTION3),02/01/1996 00:35,02/01/1996 00:36,02/01/1996 00:36,02/01/1996 00:36,26,.,26,incorrect,1,0,1,.,Non-area formula,71
4115,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON_ABCDE,3,(APOTHEM QUESTION2),02/01/1996 00:36,02/01/1996 00:36,02/01/1996 00:36,02/01/1996 00:36,11,11,.,correct,0,0,1,.,Non-area formula,72
4116,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRIANGLE_ABC,2,(AREA QUESTION1),02/01/1996 00:36,02/01/1996 00:36,02/01/1996 00:36,02/01/1996 00:36,0,0,.,correct,0,0,1,.,Non-area formula,73
4117,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRIANGLE_ABC,2,(HEIGHT QUESTION2),02/01/1996 00:36,02/01/1996 00:37,02/01/1996 00:37,02/01/1996 00:37,15,15,.,correct,0,0,1,.,Non-area formula,74
4118,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TRIANGLE_ABC,2,(BASE QUESTION3),02/01/1996 00:37,02/01/1996 00:37,02/01/1996 00:37,02/01/1996 00:37,16,16,.,correct,0,0,1,.,Non-area formula,75
4119,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON,3,(AREA QUESTION1),02/01/1996 00:37,02/01/1996 00:37,02/01/1996 00:37,02/01/1996 00:37,1,.,1,incorrect,1,0,1,.,Non-area formula,76
4120,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON,3,(APOTHEM QUESTION2),02/01/1996 00:37,02/01/1996 00:38,02/01/1996 00:38,02/01/1996 00:38,21,.,21,incorrect,1,0,1,.,Non-area formula,77
4121,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON,3,(SIDE QUESTION3),02/01/1996 00:38,02/01/1996 00:38,02/01/1996 00:38,02/01/1996 00:38,22,22,.,correct,0,0,1,.,Non-area formula,78
4122,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON_ABCDE,4,(AREA QUESTION1),02/01/1996 00:38,02/01/1996 00:38,02/01/1996 00:38,02/01/1996 00:38,0,0,.,correct,0,0,1,.,Non-area formula,79
4123,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON_ABCDE,4,(APOTHEM QUESTION2),02/01/1996 00:38,02/01/1996 00:38,02/01/1996 00:38,02/01/1996 00:38,15,15,.,correct,0,0,1,.,Non-area formula,80
4124,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON_ABCDE,4,(SIDE QUESTION3),02/01/1996 00:38,02/01/1996 00:39,02/01/1996 00:39,02/01/1996 00:39,23,23,.,correct,0,0,1,.,Non-area formula,81
4125,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON,4,(AREA QUESTION1),02/01/1996 00:39,02/01/1996 00:39,02/01/1996 00:39,02/01/1996 00:39,1,.,1,incorrect,1,0,1,.,Non-area formula,82
4126,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON,4,(APOTHEM QUESTION2),02/01/1996 00:39,02/01/1996 00:39,02/01/1996 00:39,02/01/1996 00:39,23,23,.,correct,0,0,1,.,Non-area formula,83
4127,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON,4,(SIDE QUESTION3),02/01/1996 00:39,02/01/1996 00:40,02/01/1996 00:40,02/01/1996 00:40,14,14,.,correct,0,0,1,.,Non-area formula,84
4128,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON_ABCDE,5,(AREA QUESTION1),02/01/1996 00:40,02/01/1996 00:40,02/01/1996 00:40,02/01/1996 00:40,0,0,.,correct,0,0,1,.,Non-area formula,85
4129,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON_ABCDE,5,(APOTHEM QUESTION2),02/01/1996 00:40,02/01/1996 00:40,02/01/1996 00:40,02/01/1996 00:40,13,13,.,correct,0,0,1,.,Non-area formula,86
4130,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON_ABCDE,5,(SIDE QUESTION3),02/01/1996 00:40,02/01/1996 00:40,02/01/1996 00:40,02/01/1996 00:40,13,13,.,correct,0,0,1,.,Non-area formula,87
4131,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON,5,(AREA QUESTION1),02/01/1996 00:41,02/01/1996 00:41,02/01/1996 00:41,02/01/1996 00:41,0,0,.,correct,0,0,1,.,Non-area formula,88
4132,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON,5,(APOTHEM QUESTION2),02/01/1996 00:41,02/01/1996 00:41,02/01/1996 00:41,02/01/1996 00:41,12,12,.,correct,0,0,1,.,Non-area formula,89
4133,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,PENTAGON,5,(SIDE QUESTION3),02/01/1996 00:41,02/01/1996 00:41,02/01/1996 00:41,02/01/1996 00:41,13,13,.,correct,0,0,1,.,Non-area formula,90
4134,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,1,(RADIUS QUESTION1),02/01/1996 00:41,02/01/1996 00:41,02/01/1996 00:41,02/01/1996 00:41,0,0,.,correct,0,0,1,.,Area formula,26
4135,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,1,(AREA QUESTION1),02/01/1996 00:41,02/01/1996 00:41,02/01/1996 00:41,02/01/1996 00:41,3,3,.,correct,0,0,1,.,Non-area formula,91
4136,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,1,(CIRCUMFERENCE QUESTION1),02/01/1996 00:41,02/01/1996 00:42,02/01/1996 00:42,02/01/1996 00:42,23,.,23,incorrect,1,0,1,.,Area formula,27
4137,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,1,(DIAMETER QUESTION2),02/01/1996 00:42,02/01/1996 00:42,02/01/1996 00:42,02/01/1996 00:42,37,.,37,incorrect,1,0,1,.,Area formula,28
4138,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,1,(AREA QUESTION2),02/01/1996 00:42,02/01/1996 00:42,02/01/1996 00:42,02/01/1996 00:42,4,.,4,incorrect,1,0,1,.,Non-area formula,92
4139,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,1,(CIRCUMFERENCE QUESTION2),02/01/1996 00:42,02/01/1996 00:43,02/01/1996 00:43,02/01/1996 00:43,16,.,16,incorrect,1,0,1,.,Area formula,29
4140,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,1,(RADIUS QUESTION3),02/01/1996 00:43,02/01/1996 00:43,02/01/1996 00:43,02/01/1996 00:43,20,.,20,incorrect,1,0,1,.,Non-area formula,93
4141,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,1,(DIAMETER QUESTION3),02/01/1996 00:43,02/01/1996 00:44,02/01/1996 00:44,02/01/1996 00:44,30,30,.,correct,0,0,1,.,Area formula,30
4142,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,1,(CIRCUMFERENCE QUESTION3),02/01/1996 00:44,02/01/1996 00:44,02/01/1996 00:44,02/01/1996 00:44,5,.,5,incorrect,1,0,1,.,Area formula,31
4143,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,1,(RADIUS QUESTION4),02/01/1996 00:44,02/01/1996 00:44,02/01/1996 00:44,02/01/1996 00:44,23,23,.,correct,0,0,1,.,Area formula,32
4144,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,1,(DIAMETER QUESTION4),02/01/1996 00:44,02/01/1996 00:44,02/01/1996 00:44,02/01/1996 00:44,19,19,.,correct,0,0,1,.,Area formula,33
4145,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,1,(AREA QUESTION4),02/01/1996 00:44,02/01/1996 00:44,02/01/1996 00:44,02/01/1996 00:44,5,5,.,correct,0,0,1,.,Non-area formula,94
4146,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,LAWN_SPRINKLER,1,(AREA QUESTION1),02/01/1996 00:45,02/01/1996 00:45,02/01/1996 00:45,02/01/1996 00:45,0,0,.,correct,0,0,1,.,Non-area formula,95
4147,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,COVERING_POOL,1,(RADIUS QUESTION1),02/01/1996 00:45,02/01/1996 00:45,02/01/1996 00:45,02/01/1996 00:45,1,.,1,incorrect,1,0,1,.,Non-area formula,96
4148,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,COVERING_POOL,1,(DIAMETER QUESTION1),02/01/1996 00:45,02/01/1996 00:46,02/01/1996 00:46,02/01/1996 00:46,19,19,.,correct,0,0,1,.,Area formula,34
4149,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DOG_ON_A_ROPE,1,(AREA QUESTION1),02/01/1996 00:46,02/01/1996 00:46,02/01/1996 00:46,02/01/1996 00:46,0,0,.,correct,0,0,1,.,Non-area formula,97
4150,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,DOG_ON_A_ROPE,1,(CIRCUMFERENCE QUESTION1),02/01/1996 00:46,02/01/1996 00:46,02/01/1996 00:46,02/01/1996 00:46,23,.,23,incorrect,1,0,1,.,Area formula,35
4151,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,LAWN_SPRINKLER_2,1,(WATERED-LAWN-AREA QUESTION1),02/01/1996 00:46,02/01/1996 00:46,02/01/1996 00:46,02/01/1996 00:46,0,0,.,correct,0,0,1,.,Non-area formula,98
4152,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,LAWN_SPRINKLER_2,1,(TOTAL-LAWN-AREA QUESTION1),02/01/1996 00:46,02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,50,50,.,correct,0,0,1,.,Non-area formula,99
4153,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,LAWN_SPRINKLER_2,1,(UNWATERED-LAWN-AREA QUESTION1),02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,11,11,.,correct,0,0,1,.,Area formula,36
4154,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_DIAMETER,1,(RADIUS QUESTION1),02/01/1996 00:48,02/01/1996 00:48,02/01/1996 00:48,02/01/1996 00:48,0,0,.,correct,0,0,1,.,Area formula,37
4155,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_DIAMETER,1,(AREA QUESTION1),02/01/1996 00:48,02/01/1996 00:48,02/01/1996 00:48,02/01/1996 00:48,4,4,.,correct,0,0,1,.,Non-area formula,100
4156,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_DIAMETER,1,(CIRCUMFERENCE QUESTION1),02/01/1996 00:48,02/01/1996 00:48,02/01/1996 00:48,02/01/1996 00:48,20,20,.,correct,0,0,1,.,Area formula,38
4157,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_AREA,1,(RADIUS QUESTION3),02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,1,.,1,incorrect,1,0,1,.,Non-area formula,101
4158,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_AREA,1,(DIAMETER QUESTION3),02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,20,.,20,incorrect,1,0,1,.,Area formula,39
4159,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_AREA,1,(CIRCUMFERENCE QUESTION3),02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,3,3,.,correct,0,0,1,.,Area formula,40
4160,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_RADIUS,1,(DIAMETER QUESTION2),02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,0,0,.,correct,0,0,1,.,Area formula,41
4161,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_RADIUS,1,(AREA QUESTION2),02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,2,2,.,correct,0,0,1,.,Non-area formula,102
4162,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_RADIUS,1,(CIRCUMFERENCE QUESTION2),02/01/1996 00:49,02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,10,10,.,correct,0,0,1,.,Area formula,42
4163,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_CIRCUMFERENCE,1,(RADIUS QUESTION4),02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,1,.,1,incorrect,1,0,1,.,Area formula,43
4164,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_CIRCUMFERENCE,1,(DIAMETER QUESTION4),02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,6,6,.,correct,0,0,1,.,Area formula,44
4165,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_CIRCUMFERENCE,1,(AREA QUESTION4),02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,3,3,.,correct,0,0,1,.,Non-area formula,103
4166,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_DIAMETER,2,(RADIUS QUESTION1),02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,0,0,.,correct,0,0,1,.,Area formula,45
4167,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_DIAMETER,2,(AREA QUESTION1),02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,2,2,.,correct,0,0,1,.,Non-area formula,104
4168,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_DIAMETER,2,(CIRCUMFERENCE QUESTION1),02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,10,.,10,incorrect,1,0,1,.,Area formula,46
4169,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_AREA,2,(RADIUS QUESTION3),02/01/1996 00:51,02/01/1996 00:51,02/01/1996 00:51,02/01/1996 00:51,1,.,1,incorrect,1,0,1,.,Non-area formula,105
4170,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_AREA,2,(DIAMETER QUESTION3),02/01/1996 00:51,02/01/1996 00:52,02/01/1996 00:52,02/01/1996 00:52,42,42,.,correct,0,0,1,.,Area formula,47
4171,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_AREA,2,(CIRCUMFERENCE QUESTION3),02/01/1996 00:52,02/01/1996 00:52,02/01/1996 00:52,02/01/1996 00:52,17,.,17,incorrect,1,0,1,.,Area formula,48
4172,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,2,(RADIUS QUESTION1),02/01/1996 00:52,02/01/1996 00:52,02/01/1996 00:52,02/01/1996 00:52,1,.,1,incorrect,1,0,1,.,Area formula,49
4173,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,2,(AREA QUESTION1),02/01/1996 00:52,02/01/1996 00:53,02/01/1996 00:53,02/01/1996 00:53,40,40,.,correct,0,0,1,.,Non-area formula,106
4174,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,2,(CIRCUMFERENCE QUESTION1),02/01/1996 00:53,02/01/1996 00:53,02/01/1996 00:53,02/01/1996 00:53,20,20,.,correct,0,0,1,.,Area formula,50
4175,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,2,(AREA QUESTION2),02/01/1996 00:53,02/01/1996 00:53,02/01/1996 00:53,02/01/1996 00:53,19,19,.,correct,0,0,1,.,Non-area formula,107
4176,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,2,(CIRCUMFERENCE QUESTION2),02/01/1996 00:53,02/01/1996 00:54,02/01/1996 00:54,02/01/1996 00:54,17,17,.,correct,0,0,1,.,Area formula,51
4177,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,2,(DIAMETER QUESTION2),02/01/1996 00:54,02/01/1996 00:54,02/01/1996 00:54,02/01/1996 00:54,11,11,.,correct,0,0,1,.,Area formula,52
4178,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,2,(RADIUS QUESTION3),02/01/1996 00:54,02/01/1996 00:54,02/01/1996 00:54,02/01/1996 00:54,7,7,.,correct,0,0,1,.,Non-area formula,108
4179,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,2,(DIAMETER QUESTION3),02/01/1996 00:54,02/01/1996 00:55,02/01/1996 00:55,02/01/1996 00:55,52,52,.,correct,0,0,1,.,Area formula,53
4180,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,2,(CIRCUMFERENCE QUESTION3),02/01/1996 00:55,02/01/1996 00:55,02/01/1996 00:55,02/01/1996 00:55,5,5,.,correct,0,0,1,.,Area formula,54
4181,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,2,(RADIUS QUESTION4),02/01/1996 00:55,02/01/1996 00:55,02/01/1996 00:55,02/01/1996 00:55,13,13,.,correct,0,0,1,.,Area formula,55
4182,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,2,(DIAMETER QUESTION4),02/01/1996 00:55,02/01/1996 00:56,02/01/1996 00:56,02/01/1996 00:56,40,.,40,incorrect,1,0,1,.,Area formula,56
4183,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,CIRCLE_O,2,(AREA QUESTION4),02/01/1996 00:56,02/01/1996 00:56,02/01/1996 00:56,02/01/1996 00:56,11,11,.,correct,0,0,1,.,Non-area formula,109
4184,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TROGS,1,(TROG-HEIGHT QUESTION1),02/01/1996 00:56,02/01/1996 00:56,02/01/1996 00:56,02/01/1996 00:56,1,.,1,incorrect,1,0,1,.,Area formula,57
4185,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TROGS,1,(TROG-AREA QUESTION1),02/01/1996 00:56,02/01/1996 01:00,02/01/1996 01:00,02/01/1996 01:00,208,208,.,correct,0,0,1,.,Non-area formula,110
4186,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TROGS,1,(SQUARE-AREA QUESTION1),02/01/1996 01:00,02/01/1996 01:00,02/01/1996 01:00,02/01/1996 01:00,29,29,.,correct,0,0,1,.,Non-area formula,111
4187,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TROGS,1,(SCRAP-METAL-AREA QUESTION1),02/01/1996 01:00,02/01/1996 01:01,02/01/1996 01:01,02/01/1996 01:01,35,.,35,incorrect,1,0,1,.,Area formula,58
4188,All Data,Stu_d7f18a5fa205a889b0c5b0b56a7127d3,Unit Area,TROGS,1,(TROG-HEIGHT QUESTION2),02/01/1996 01:01,02/01/1996 01:01,02/01/1996 01:01,02/01/1996 01:01,21,.,21,incorrect,1,0,1,.,Area formula,59
